Timestamp,Environment,Camera_Count,Resolution,Target_FPS,Motion_Factor,Total_CPU,Core0_CPU,Core1_CPU,Core2_CPU,Core3_CPU,RAM_Used_MB,SoC_Temp,CPU_Freq,Throttled_State,IO_Wait,Actual_FPS,Drops
2026-07-07 14:13:35,unknown,1,160x120,30,0,21.2,27.5,22.1,16.3,20.6,3024.1,56.48,1800.0,throttled=0x0,0.0,0.0,10
2026-07-07 14:13:36,unknown,1,160x120,30,0,25.1,33.0,22.9,23.9,20.4,3025.0,56.48,1800.0,throttled=0x0,0.0,0.0,11
2026-07-07 14:13:37,unknown,1,160x120,30,0,21.5,31.4,18.3,15.7,19.6,3023.4,56.48,1800.0,throttled=0x0,0.2,0.0,12
2026-07-07 14:13:38,unknown,1,160x120,30,0,20.8,24.0,21.2,16.7,21.2,3022.4,55.5,1800.0,throttled=0x0,0.0,0.0,13
2026-07-07 14:13:39,unknown,1,160x120,30,0,19.6,20.4,20.2,16.8,21.9,3022.5,55.99,1800.0,throttled=0x0,0.0,0.0,14
2026-07-07 14:13:40,unknown,1,160x120,30,0,26.4,26.8,23.5,28.8,25.7,3020.4,56.48,1800.0,throttled=0x0,0.0,0.0,15
2026-07-07 14:13:42,unknown,1,160x120,30,0,26.7,36.9,18.9,27.2,24.0,3020.5,57.45,1800.0,throttled=0x0,0.0,0.0,16
2026-07-07 14:13:43,unknown,1,160x120,30,0,18.8,16.5,15.7,20.2,24.0,3019.5,55.99,1800.0,throttled=0x0,0.0,0.0,17
2026-07-07 14:13:44,unknown,1,160x120,30,0,21.2,20.8,19.8,21.9,20.8,3019.8,56.48,1800.0,throttled=0x0,0.0,0.0,18
2026-07-07 14:13:45,unknown,1,160x120,30,0,20.4,28.3,15.4,14.7,23.6,3019.0,56.97,1800.0,throttled=0x0,0.0,0.0,19
2026-07-07 14:13:46,unknown,1,160x120,30,0,27.9,37.4,24.3,26.2,24.8,3019.6,55.99,1800.0,throttled=0x0,0.0,0.0,20
2026-07-07 14:13:47,unknown,1,160x120,30,0,23.4,32.0,23.8,16.8,20.6,3019.3,55.99,1800.0,throttled=0x0,0.0,0.0,21
2026-07-07 14:13:48,unknown,1,160x120,30,0,29.5,41.0,26.2,24.8,24.8,3019.4,55.5,1800.0,throttled=0x0,1.2,0.0,22
2026-07-07 14:13:49,unknown,1,160x120,30,0,26.0,43.2,19.2,17.1,20.2,3019.8,56.48,1800.0,throttled=0x0,0.0,0.0,23
2026-07-07 14:13:50,unknown,1,160x120,30,0,22.1,27.4,18.6,22.1,19.8,3020.3,56.48,1800.0,throttled=0x0,0.0,0.0,24
2026-07-07 14:13:51,unknown,1,160x120,30,0,22.0,23.9,21.9,23.8,18.6,3020.8,56.97,1800.0,throttled=0x0,0.0,0.0,25
2026-07-07 14:13:52,unknown,1,160x120,30,0,20.4,28.6,17.3,17.5,18.9,3020.8,55.99,1800.0,throttled=0x0,0.0,0.0,26
2026-07-07 14:13:53,unknown,1,160x120,30,0,19.2,22.2,17.6,15.2,21.9,3021.0,56.48,1800.0,throttled=0x0,0.0,0.0,27
2026-07-07 14:13:54,unknown,1,160x120,30,0,17.9,18.8,17.1,16.2,19.6,3021.0,56.48,1800.0,throttled=0x0,0.0,0.0,28
2026-07-07 14:13:55,unknown,1,160x120,30,0,19.8,27.3,16.3,17.3,18.1,3021.1,56.97,1800.0,throttled=0x0,0.0,0.0,29
2026-07-07 14:13:56,unknown,1,160x120,30,0,26.7,28.6,22.6,29.1,25.9,3012.3,55.5,1800.0,throttled=0x0,0.0,0.0,30
2026-07-07 14:13:57,unknown,1,160x120,30,0,19.6,22.4,21.0,20.6,16.2,3013.0,55.99,1800.0,throttled=0x0,0.0,0.0,31
2026-07-07 14:13:58,unknown,1,160x120,30,0,18.7,17.5,18.4,20.8,18.1,3011.9,55.99,1800.0,throttled=0x0,0.0,0.0,32
2026-07-07 14:13:59,unknown,1,160x120,30,0,19.4,22.0,18.6,19.6,16.7,3011.6,55.99,1800.0,throttled=0x0,0.2,0.0,33
2026-07-07 14:14:01,unknown,1,160x120,30,0,26.0,30.4,23.4,25.7,24.3,3012.3,55.5,1800.0,throttled=0x0,0.0,0.0,34
2026-07-07 14:14:02,unknown,1,160x120,30,0,26.0,30.7,19.6,28.2,24.8,3012.2,56.48,1800.0,throttled=0x0,0.0,0.0,35
2026-07-07 14:14:03,unknown,1,160x120,30,0,20.3,23.1,31.1,13.5,15.2,3011.9,55.5,1800.0,throttled=0x0,0.0,0.0,36
2026-07-07 14:14:04,unknown,1,160x120,30,0,22.7,19.6,29.0,22.3,18.8,3016.6,55.5,1800.0,throttled=0x0,0.0,0.0,37
2026-07-07 14:14:05,unknown,1,160x120,30,0,24.4,23.7,33.0,20.2,21.6,3022.3,55.02,1800.0,throttled=0x0,0.0,0.0,38
2026-07-07 14:14:06,unknown,1,160x120,30,0,23.9,25.7,23.6,24.0,21.6,3024.7,55.02,1800.0,throttled=0x0,0.0,0.0,39
2026-07-07 14:14:07,unknown,1,160x120,30,0,21.1,24.7,18.6,22.9,18.6,3023.8,55.02,1800.0,throttled=0x0,0.0,0.0,40
2026-07-07 14:14:08,unknown,1,160x120,30,0,20.6,21.0,20.0,23.1,17.1,3023.5,56.48,1800.0,throttled=0x0,0.0,0.0,41
2026-07-07 14:14:09,unknown,1,160x120,30,0,18.5,22.9,13.6,23.5,16.0,3023.1,55.5,1800.0,throttled=0x0,0.0,0.0,42
2026-07-07 14:14:10,unknown,1,160x120,30,0,20.8,26.0,19.3,20.0,18.1,3023.4,55.5,1800.0,throttled=0x0,0.0,0.0,43
2026-07-07 14:14:11,unknown,1,160x120,30,0,22.4,22.8,19.0,22.9,23.5,3025.1,55.99,1800.0,throttled=0x0,0.0,0.0,44
2026-07-07 14:14:12,unknown,1,160x120,30,0,20.1,20.0,21.2,18.6,21.6,3025.2,55.02,1800.0,throttled=0x0,0.2,0.0,45
2026-07-07 14:14:13,unknown,1,160x120,30,0,19.7,19.0,22.5,17.1,20.4,3025.4,55.02,1800.0,throttled=0x0,0.0,0.0,46
2026-07-07 14:14:14,unknown,1,160x120,30,0,19.8,27.7,18.3,18.1,15.4,3025.7,55.5,1800.0,throttled=0x0,0.0,0.0,47
2026-07-07 14:14:15,unknown,1,160x120,30,0,22.1,28.2,17.6,20.4,22.8,3026.2,55.02,1800.0,throttled=0x0,0.0,0.0,48
2026-07-07 14:14:16,unknown,1,160x120,30,0,40.8,65.1,29.4,33.3,35.5,3027.5,55.99,1800.0,throttled=0x0,0.0,0.0,49
2026-07-07 14:14:18,unknown,1,160x120,30,0,31.3,46.6,24.8,24.3,24.1,3028.5,54.53,1100.0,throttled=0x0,0.0,0.0,50
2026-07-07 14:14:19,unknown,1,160x120,30,0,26.7,43.0,20.6,18.3,22.2,3028.4,55.99,1800.0,throttled=0x0,0.0,0.0,51
2026-07-07 14:14:20,unknown,1,160x120,30,0,18.9,17.7,23.8,14.7,20.0,3028.1,56.48,1800.0,throttled=0x0,0.0,0.0,52
2026-07-07 14:14:21,unknown,1,160x120,30,0,24.6,25.3,25.5,23.1,22.6,3029.3,56.48,1800.0,throttled=0x0,0.0,0.0,53
2026-07-07 14:14:22,unknown,1,160x120,30,0,21.1,24.5,18.3,22.6,19.8,3029.4,56.97,1800.0,throttled=0x0,0.0,0.0,54
2026-07-07 14:14:23,unknown,1,160x120,30,0,19.9,21.6,21.7,18.8,18.9,3029.1,55.5,1800.0,throttled=0x0,0.0,0.0,55
2026-07-07 14:14:24,unknown,1,160x120,30,0,19.2,26.3,14.6,16.8,18.9,3029.2,54.53,1800.0,throttled=0x0,0.0,0.0,56
2026-07-07 14:14:25,unknown,1,160x120,30,0,19.3,25.0,17.9,15.7,18.3,3029.6,55.5,1800.0,throttled=0x0,0.0,0.0,57
2026-07-07 14:14:26,unknown,1,160x120,30,0,20.7,17.7,21.4,24.5,19.4,3031.8,55.99,1800.0,throttled=0x0,0.0,0.0,58
2026-07-07 14:14:27,unknown,1,160x120,30,0,20.0,22.2,19.4,19.2,19.4,3031.4,56.48,1800.0,throttled=0x0,0.0,0.0,59
2026-07-07 14:14:28,unknown,1,160x120,30,0,25.4,32.4,24.0,24.1,21.5,3030.9,56.97,1800.0,throttled=0x0,0.0,0.0,60
2026-07-07 14:14:29,unknown,1,160x120,30,0,31.3,35.3,42.1,26.7,19.4,3030.9,55.5,1800.0,throttled=0x0,0.0,0.0,61
2026-07-07 14:14:30,unknown,1,160x120,30,0,20.0,22.0,18.3,19.6,20.2,3031.0,55.02,1800.0,throttled=0x0,0.0,0.0,62
2026-07-07 14:14:31,unknown,1,160x120,30,0,22.5,23.0,18.5,24.5,25.5,3031.4,55.5,1800.0,throttled=0x0,0.0,0.0,63
2026-07-07 14:14:32,unknown,1,160x120,30,0,19.4,23.8,20.6,17.6,15.5,3031.1,56.48,1800.0,throttled=0x0,0.0,0.0,64
2026-07-07 14:14:33,unknown,1,160x120,30,0,20.7,20.6,22.5,18.6,21.4,3020.1,55.02,1800.0,throttled=0x0,0.0,0.0,65
2026-07-07 14:14:35,unknown,1,160x120,30,0,19.7,23.8,20.0,15.7,19.2,3020.1,55.5,1800.0,throttled=0x0,0.2,0.0,66
2026-07-07 14:14:36,unknown,1,160x120,30,0,22.9,22.7,22.4,23.6,20.4,3020.3,55.99,1800.0,throttled=0x0,0.0,0.0,67
2026-07-07 14:14:37,unknown,1,160x120,30,0,20.5,19.8,21.4,17.6,23.3,3020.3,56.48,1800.0,throttled=0x0,0.0,0.0,68
2026-07-07 14:14:38,unknown,1,160x120,30,0,16.4,17.9,22.1,13.7,13.6,3020.3,56.48,1800.0,throttled=0x0,0.0,0.0,69
2026-07-07 14:14:39,unknown,1,160x120,30,0,20.0,20.6,24.0,12.9,23.1,3020.8,55.5,1800.0,throttled=0x0,0.0,0.0,70
2026-07-07 14:14:40,unknown,1,160x120,30,0,19.4,22.7,17.0,18.4,19.8,3020.7,55.02,1800.0,throttled=0x0,0.0,0.0,71
2026-07-07 14:14:41,unknown,1,160x120,30,0,20.9,26.5,17.5,21.2,18.0,3021.0,55.02,1800.0,throttled=0x0,0.0,0.0,72
2026-07-07 14:14:42,unknown,1,160x120,30,0,20.5,27.4,14.0,17.5,23.4,3021.1,55.5,1800.0,throttled=0x0,0.0,0.0,73
2026-07-07 14:14:43,unknown,1,160x120,30,0,20.2,23.5,18.3,18.4,21.2,3020.9,56.48,1800.0,throttled=0x0,0.0,0.0,74
2026-07-07 14:14:44,unknown,1,160x120,30,0,20.5,28.3,17.3,16.0,21.4,3022.2,56.97,1800.0,throttled=0x0,0.0,0.0,75
2026-07-07 14:14:45,unknown,1,160x120,30,0,19.4,32.4,10.8,15.0,17.5,3022.2,55.02,1800.0,throttled=0x0,0.0,0.0,76
2026-07-07 14:14:46,unknown,1,160x120,30,0,26.7,40.5,26.2,18.3,20.4,3023.2,55.02,1800.0,throttled=0x0,0.0,0.0,77
2026-07-07 14:14:47,unknown,1,160x120,30,0,26.9,41.9,19.4,17.6,24.5,3023.0,55.99,1800.0,throttled=0x0,0.0,0.0,78
2026-07-07 14:14:48,unknown,1,160x120,30,0,32.0,34.0,35.5,32.4,26.2,3024.8,56.48,1800.0,throttled=0x0,0.0,0.0,79
2026-07-07 14:14:49,unknown,1,160x120,30,0,29.1,27.6,26.7,35.8,27.2,3032.2,56.48,1800.0,throttled=0x0,0.0,0.0,80
2026-07-07 14:14:50,unknown,1,160x120,30,0,22.8,22.7,24.3,21.6,21.9,3033.4,55.5,1800.0,throttled=0x0,0.0,0.0,81
2026-07-07 14:14:51,unknown,1,160x120,30,0,22.3,25.5,21.9,24.1,18.1,3033.5,55.02,1800.0,throttled=0x0,0.0,0.0,82
2026-07-07 14:14:52,unknown,1,160x120,30,0,20.6,24.7,17.6,19.6,21.7,3033.4,55.99,1800.0,throttled=0x0,0.2,0.0,83
2026-07-07 14:14:54,unknown,1,160x120,30,0,18.3,22.4,13.7,20.0,16.5,3032.8,54.53,1800.0,throttled=0x0,0.0,0.0,84
2026-07-07 14:14:55,unknown,1,160x120,30,0,24.4,24.7,24.3,25.9,21.8,3032.4,55.02,1200.0,throttled=0x0,0.0,0.0,85
2026-07-07 14:14:56,unknown,1,160x120,30,0,26.2,33.3,23.6,20.8,26.7,3034.4,55.5,1800.0,throttled=0x0,0.0,0.0,86
2026-07-07 14:14:57,unknown,1,160x120,30,0,21.2,22.2,14.9,16.3,31.8,3033.8,55.5,1800.0,throttled=0x0,0.0,0.0,87
2026-07-07 14:14:58,unknown,1,160x120,30,0,20.3,22.8,23.6,17.3,17.6,3034.1,55.02,1800.0,throttled=0x0,0.0,0.0,88
2026-07-07 14:14:59,unknown,1,160x120,30,0,21.4,22.8,20.8,24.8,17.0,3034.0,54.53,1800.0,throttled=0x0,0.0,0.0,89
2026-07-07 14:15:00,unknown,1,160x120,30,0,22.8,27.6,22.1,21.6,18.8,3034.5,55.02,1800.0,throttled=0x0,0.0,0.0,90
2026-07-07 14:15:01,unknown,1,160x120,30,0,23.1,31.1,19.3,23.1,21.0,3034.7,55.5,1800.0,throttled=0x0,0.0,0.0,91
2026-07-07 14:15:02,unknown,1,160x120,30,0,18.7,24.0,13.7,21.5,15.2,3035.4,55.99,1800.0,throttled=0x0,0.0,0.0,92
2026-07-07 14:15:03,unknown,1,160x120,30,0,20.3,24.8,21.0,16.2,20.2,3035.3,55.5,1800.0,throttled=0x0,0.0,0.0,93
2026-07-07 14:15:04,unknown,1,160x120,30,0,19.8,22.4,18.9,14.7,21.9,3035.4,55.02,1800.0,throttled=0x0,0.2,0.0,94
2026-07-07 14:15:05,unknown,1,160x120,30,0,22.8,32.4,17.3,22.1,18.0,3035.6,54.53,1800.0,throttled=0x0,0.0,0.0,95
2026-07-07 14:15:06,unknown,1,160x120,30,0,25.3,26.7,20.2,27.8,27.4,3037.8,55.02,1800.0,throttled=0x0,0.0,0.0,96
2026-07-07 14:15:07,unknown,1,160x120,30,0,21.2,22.1,20.8,24.3,18.3,3038.1,55.02,1800.0,throttled=0x0,0.0,0.0,97
2026-07-07 14:15:08,unknown,1,160x120,30,0,19.7,16.3,18.4,22.6,20.0,3038.1,56.48,1800.0,throttled=0x0,0.0,0.0,98
2026-07-07 14:15:09,unknown,1,160x120,30,0,19.9,27.0,16.3,18.9,18.3,3037.8,55.02,1800.0,throttled=0x0,0.0,0.0,99
2026-07-07 14:15:10,unknown,1,160x120,30,0,24.1,32.7,19.6,26.2,18.8,3039.4,55.02,1800.0,throttled=0x0,0.0,0.0,100
2026-07-07 14:15:12,unknown,1,160x120,30,0,19.7,19.8,19.0,18.0,19.4,3039.6,55.99,1800.0,throttled=0x0,0.0,0.0,101
2026-07-07 14:15:13,unknown,1,160x120,30,0,19.8,21.6,22.1,18.4,18.4,3038.9,55.5,1800.0,throttled=0x0,0.0,0.0,102
2026-07-07 14:15:14,unknown,1,160x120,30,0,20.0,22.7,17.6,19.6,19.6,3038.9,55.02,1800.0,throttled=0x0,0.0,0.0,103
2026-07-07 14:15:15,unknown,1,160x120,30,0,23.0,33.0,16.0,25.7,18.1,3039.1,55.5,1800.0,throttled=0x0,0.0,0.0,104
2026-07-07 14:15:16,unknown,1,160x120,30,0,30.0,47.1,23.3,23.1,22.3,3044.4,55.5,1800.0,throttled=0x0,0.0,0.0,105
2026-07-07 14:15:17,unknown,1,160x120,30,0,25.5,40.2,22.2,18.9,18.6,3044.5,55.99,1800.0,throttled=0x0,0.0,0.0,106
2026-07-07 14:15:18,unknown,1,160x120,30,0,20.5,21.6,22.9,15.7,20.2,3032.6,55.5,1800.0,throttled=0x0,0.0,0.0,107
2026-07-07 14:15:19,unknown,1,160x120,30,0,18.3,20.2,14.0,17.1,21.2,3032.6,55.5,1800.0,throttled=0x0,0.0,0.0,108
2026-07-07 14:15:20,unknown,1,160x120,30,0,19.1,25.0,18.3,18.4,17.6,3032.7,56.48,1800.0,throttled=0x0,0.0,0.0,109
2026-07-07 14:15:21,unknown,1,160x120,30,0,23.4,23.5,22.1,24.8,21.7,3033.6,54.53,1800.0,throttled=0x0,0.2,0.0,110
2026-07-07 14:15:22,unknown,1,160x120,30,0,18.2,14.1,15.5,26.4,17.5,3033.7,55.02,1800.0,throttled=0x0,0.0,0.0,111
2026-07-07 14:15:23,unknown,1,160x120,30,0,18.9,23.0,15.7,21.2,14.9,3033.9,53.56,1800.0,throttled=0x0,0.0,0.0,112
2026-07-07 14:15:24,unknown,1,160x120,30,0,19.7,21.4,19.2,24.5,14.9,3033.8,55.5,1800.0,throttled=0x0,0.0,0.0,113
2026-07-07 14:15:25,unknown,1,160x120,30,0,21.0,24.0,21.4,17.8,20.0,3033.6,55.5,1800.0,throttled=0x0,0.0,0.0,114
2026-07-07 14:15:26,unknown,1,160x120,30,0,24.5,32.4,18.4,19.8,25.7,3034.5,54.53,1800.0,throttled=0x0,0.0,0.0,115
2026-07-07 14:15:27,unknown,1,160x120,30,0,20.9,29.1,18.7,21.2,14.7,3034.4,55.5,1800.0,throttled=0x0,0.0,0.0,116
2026-07-07 14:15:28,unknown,1,160x120,30,0,24.5,27.9,26.0,21.4,23.5,3034.2,55.02,1800.0,throttled=0x0,0.0,0.0,117
2026-07-07 14:15:29,unknown,1,160x120,30,0,25.8,26.5,21.9,31.8,23.6,3034.5,55.99,1800.0,throttled=0x0,0.0,0.0,118
2026-07-07 14:15:30,unknown,1,160x120,30,0,22.8,27.3,18.4,25.0,19.2,3035.4,55.5,1800.0,throttled=0x0,1.2,0.0,119
2026-07-07 14:15:32,unknown,1,160x120,30,0,20.5,21.1,20.2,21.4,19.6,3035.3,55.5,1800.0,throttled=0x0,2.2,0.0,120
2026-07-07 14:15:33,unknown,1,160x120,30,0,19.6,22.8,12.1,18.4,23.8,3035.5,55.02,1800.0,throttled=0x0,0.0,0.0,121
2026-07-07 14:15:34,unknown,1,160x120,30,0,18.9,20.2,23.1,17.3,17.3,3035.5,55.5,1800.0,throttled=0x0,0.0,0.0,122
2026-07-07 14:15:35,unknown,1,160x120,30,0,20.7,26.8,16.5,16.8,21.9,3035.0,55.99,1800.0,throttled=0x0,0.0,0.0,123
2026-07-07 14:15:36,unknown,1,160x120,30,0,23.6,26.8,27.1,21.8,18.8,3036.0,55.02,1800.0,throttled=0x0,0.0,0.0,124
2026-07-07 14:15:37,unknown,1,160x120,30,0,25.5,28.0,24.0,20.6,29.5,3036.9,54.04,1800.0,throttled=0x0,2.0,0.0,125
2026-07-07 14:15:38,unknown,1,160x120,30,0,18.3,16.7,19.6,21.6,17.5,3036.9,55.99,1800.0,throttled=0x0,0.0,0.0,126
2026-07-07 14:15:39,unknown,1,160x120,30,0,18.5,21.0,17.8,20.0,14.4,3037.1,56.48,1800.0,throttled=0x0,0.0,0.0,127
2026-07-07 14:15:40,unknown,1,160x120,30,0,19.0,15.6,21.4,16.7,21.7,3037.1,55.02,1800.0,throttled=0x0,0.0,0.0,128
2026-07-07 14:15:41,unknown,1,160x120,30,0,24.0,32.3,23.8,18.1,22.8,3041.7,54.53,1800.0,throttled=0x0,0.0,0.0,129
2026-07-07 14:15:42,unknown,1,160x120,30,0,29.9,32.7,25.2,31.1,30.2,3048.7,55.02,1800.0,throttled=0x0,0.0,0.0,130
2026-07-07 14:15:43,unknown,1,160x120,30,0,21.7,25.7,15.7,21.2,23.3,3048.7,55.5,1800.0,throttled=0x0,0.0,0.0,131
2026-07-07 14:15:44,unknown,1,160x120,30,0,22.8,36.5,17.9,23.3,12.7,3049.2,55.02,1800.0,throttled=0x0,0.0,0.0,132
2026-07-07 14:15:45,unknown,1,160x120,30,0,25.1,39.8,17.2,21.7,17.3,3049.4,55.02,1800.0,throttled=0x0,0.0,0.0,133
2026-07-07 14:15:46,unknown,1,160x120,30,0,26.0,37.4,25.0,18.4,24.0,3052.4,55.99,1800.0,throttled=0x0,0.0,0.0,134
2026-07-07 14:15:47,unknown,1,160x120,30,0,26.1,25.0,22.8,25.2,29.2,3052.6,55.5,1800.0,throttled=0x0,0.0,0.0,135
2026-07-07 14:15:48,unknown,1,160x120,30,0,23.3,29.0,24.3,16.5,23.9,3053.3,55.99,1800.0,throttled=0x0,0.2,0.0,136
2026-07-07 14:15:49,unknown,1,160x120,30,0,18.9,23.4,19.0,17.6,17.0,3053.8,54.53,1800.0,throttled=0x0,0.0,0.0,137
2026-07-07 14:15:51,unknown,1,160x120,30,0,22.8,28.3,18.6,21.6,22.6,3055.7,55.5,1800.0,throttled=0x0,0.0,0.0,138
2026-07-07 14:15:52,unknown,1,160x120,30,0,19.9,29.9,19.8,13.5,16.3,3055.7,54.53,1800.0,throttled=0x0,0.0,0.0,139
2026-07-07 14:15:53,unknown,1,160x120,30,0,21.1,22.4,26.4,19.4,17.5,3055.5,55.5,1800.0,throttled=0x0,0.0,0.0,140
2026-07-07 14:15:54,unknown,1,160x120,30,0,21.0,20.8,18.7,21.0,22.6,3055.2,55.5,1800.0,throttled=0x0,0.0,0.0,141
2026-07-07 14:15:55,unknown,1,160x120,30,0,19.8,20.6,18.1,19.2,20.6,3055.1,55.02,1800.0,throttled=0x0,2.2,0.0,142
2026-07-07 14:15:56,unknown,1,160x120,30,0,21.8,29.7,18.4,21.0,19.2,3056.8,55.5,1800.0,throttled=0x0,0.0,0.0,143
2026-07-07 14:15:57,unknown,1,160x120,30,0,20.9,27.7,17.6,19.2,18.3,3057.5,55.5,1800.0,throttled=0x0,0.0,0.0,144
2026-07-07 14:15:58,unknown,1,160x120,30,0,22.2,30.4,21.2,17.3,20.8,3057.2,55.99,1800.0,throttled=0x0,0.0,0.0,145
2026-07-07 14:15:59,unknown,1,160x120,30,0,22.5,29.0,16.2,22.9,22.6,3057.2,55.99,1800.0,throttled=0x0,0.0,0.0,146
2026-07-07 14:16:00,unknown,1,160x120,30,0,20.8,27.3,20.0,16.3,17.5,3057.2,55.02,1800.0,throttled=0x0,0.0,0.0,147
2026-07-07 14:16:01,unknown,1,160x120,30,0,22.4,22.1,19.2,29.2,19.8,3058.6,55.02,1800.0,throttled=0x0,0.2,0.0,148
2026-07-07 14:16:02,unknown,1,160x120,30,0,20.0,24.5,19.2,18.4,19.8,3057.8,55.5,1800.0,throttled=0x0,0.0,0.0,149
2026-07-07 14:16:03,unknown,1,160x120,30,0,22.3,29.4,16.8,23.8,17.6,3057.5,55.5,1800.0,throttled=0x0,0.0,0.0,150
2026-07-07 14:16:04,unknown,1,160x120,30,0,22.5,21.4,16.7,31.2,20.4,3057.8,55.02,1800.0,throttled=0x0,0.0,0.0,151
2026-07-07 14:16:05,unknown,1,160x120,30,0,21.8,21.9,21.4,26.7,17.5,3059.0,55.02,1800.0,throttled=0x0,0.0,0.0,152
2026-07-07 14:16:06,unknown,1,160x120,30,0,23.1,25.0,21.7,24.8,21.7,3059.5,54.53,1800.0,throttled=0x0,0.0,0.0,153
2026-07-07 14:16:07,unknown,1,160x120,30,0,20.1,15.6,19.8,21.7,23.8,3059.7,54.53,1800.0,throttled=0x0,0.0,0.0,154
2026-07-07 14:16:09,unknown,1,160x120,30,0,22.4,26.8,17.8,23.6,21.2,3059.7,55.02,1800.0,throttled=0x0,0.0,0.0,155
