# Raspberry Pi 4B data logger
# start_time,2026-07-19T19:24:06.012185
# num_cameras,1
# test_type,idle_baseline
# notes,no notes
# interval_sec,1
# num_cores,4
# power_model,idle=2.7W max=6.4W (estimated, not measured)
#
timestamp,cpu_total_pct,cpu_core0_pct,cpu_core1_pct,cpu_core2_pct,cpu_core3_pct,ram_pct,ram_used_mb,ram_total_mb,cpu_temp_c,cpu_freq_mhz,throttled,net_down_mbps,net_up_mbps,power_est_w
2026-07-19T19:24:07.305759,99.3,98.2,100.0,100.0,99.1,35.8,2454.9,7819.8,71.5,1800.4,False,11.826,3.008,6.38
2026-07-19T19:24:08.488423,99.3,99.1,100.0,99.1,99.2,35.9,2471.8,7819.8,71.5,1800.4,False,9.052,0.285,6.38
2026-07-19T19:24:09.638596,99.4,99.2,100.0,99.2,99.2,36.4,2515.4,7819.8,72.0,1800.5,False,8.691,0.197,6.38
2026-07-19T19:24:10.666036,99.5,99.1,100.0,99.1,100.0,36.6,2532.6,7819.8,71.1,1800.5,False,12.185,0.427,6.38
2026-07-19T19:24:11.720702,83.8,86.3,100.0,82.4,66.3,37.2,2582.6,7819.8,73.5,1800.5,False,12.378,0.215,5.8
2026-07-19T19:24:12.732505,82.1,68.3,100.0,90.5,69.5,37.2,2581.1,7819.8,72.5,1800.4,False,9.731,0.344,5.74
2026-07-19T19:24:13.747634,62.2,31.6,100.0,23.0,94.1,37.8,2631.8,7819.8,72.0,1800.4,False,11.007,0.203,5.0
2026-07-19T19:24:14.757350,49.9,23.5,100.0,20.2,56.0,38.0,2652.9,7819.8,72.0,1800.5,False,11.062,0.084,4.55
2026-07-19T19:24:15.783993,35.3,16.0,100.0,11.2,13.9,38.0,2653.3,7819.8,73.5,1800.5,False,13.181,0.12,4.01
2026-07-19T19:24:16.797436,47.5,32.0,100.0,29.4,28.7,38.0,2652.4,7819.8,71.5,1800.5,False,12.207,1.593,4.46
2026-07-19T19:24:17.813968,65.0,52.1,100.0,54.6,53.5,38.1,2649.8,7819.8,70.6,1800.5,False,9.997,3.034,5.11
2026-07-19T19:24:18.834195,51.3,40.4,100.0,34.3,30.6,38.1,2650.5,7819.8,71.5,1800.4,False,10.327,0.434,4.6
2026-07-19T19:24:19.857879,50.2,34.7,100.0,32.0,34.0,38.0,2644.5,7819.8,72.0,1800.4,False,11.95,0.26,4.56
2026-07-19T19:24:20.888722,64.6,56.4,100.0,48.5,53.5,38.0,2647.6,7819.8,72.5,1800.4,False,12.409,0.303,5.09
2026-07-19T19:24:21.910905,88.1,86.1,100.0,82.2,84.2,37.8,2632.6,7819.8,71.1,1800.5,False,6.37,0.733,5.96
2026-07-19T19:24:22.929964,56.3,44.9,100.0,38.6,41.8,37.7,2626.9,7819.8,70.6,1800.4,False,10.541,1.125,4.78
2026-07-19T19:24:23.942816,86.2,86.3,88.3,78.8,91.2,37.4,2613.0,7819.8,70.6,1800.4,False,10.298,4.882,5.89
2026-07-19T19:24:24.954166,53.0,38.0,35.4,38.4,100.0,37.3,2599.4,7819.8,71.1,1800.5,False,10.241,0.799,4.66
2026-07-19T19:24:25.966462,41.7,19.1,24.5,23.2,100.0,37.3,2603.4,7819.8,70.6,1800.5,False,15.531,0.463,4.24
2026-07-19T19:24:26.978475,47.0,28.6,25.8,33.7,100.0,37.2,2601.8,7819.8,71.1,1800.5,False,10.861,0.254,4.44
2026-07-19T19:24:28.019544,78.2,67.3,71.3,74.0,100.0,36.9,2593.8,7819.8,70.6,1800.4,False,10.497,3.786,5.59
2026-07-19T19:24:29.050717,84.2,74.3,100.0,83.0,79.6,31.5,2103.9,7819.8,71.1,1800.5,False,6.61,4.288,5.82
2026-07-19T19:24:30.077647,68.5,58.0,100.0,64.6,51.5,26.8,1837.4,7819.8,71.5,1800.5,False,10.738,0.4,5.24
2026-07-19T19:24:31.095354,46.7,29.9,100.0,28.7,28.3,26.9,1841.1,7819.8,71.1,1800.5,False,11.093,0.856,4.43
2026-07-19T19:24:32.110123,47.8,32.3,100.0,28.3,30.7,26.9,1841.3,7819.8,71.5,1800.4,False,14.205,0.232,4.47
2026-07-19T19:24:33.129238,48.0,29.7,100.0,34.3,28.0,26.8,1840.0,7819.8,71.1,1800.4,False,11.166,0.238,4.48
2026-07-19T19:24:34.140386,46.8,29.3,100.0,27.5,30.3,26.8,1838.6,7819.8,71.5,1800.5,False,10.732,0.86,4.43
