# Raspberry Pi 4B data logger
# start_time,2026-07-30T18:17:44.248982
# num_cameras,2
# test_type,idle_baseline
# notes,30fps na site 3 mesta 720p
# interval_sec,1
# num_cores,4
# power_model,idle=2.7W max=6.4W (estimated, not measured)
#
timestamp,cpu_total_pct,cpu_core0_pct,cpu_core1_pct,cpu_core2_pct,cpu_core3_pct,ram_pct,ram_used_mb,ram_total_mb,cpu_temp_c,cpu_freq_mhz,throttled,net_down_mbps,net_up_mbps,power_est_w
2026-07-30T18:17:45.302580,99.2,98.0,100.0,99.0,100.0,24.3,1631.2,7819.8,73.5,1800.5,False,110.34,109.447,6.37
2026-07-30T18:17:46.349576,99.0,99.0,98.1,100.0,99.1,24.4,1635.2,7819.8,72.0,1800.5,False,90.665,88.846,6.36
2026-07-30T18:17:47.383630,99.5,100.0,100.0,99.0,99.0,24.5,1642.1,7819.8,71.5,1800.5,False,109.331,114.381,6.38
2026-07-30T18:17:48.417895,80.4,60.6,87.3,73.8,100.0,24.4,1635.7,7819.8,72.5,1800.5,False,162.794,143.866,5.68
2026-07-30T18:17:49.452467,74.2,75.0,71.2,50.5,100.0,24.4,1632.3,7819.8,73.0,1800.5,False,175.654,156.772,5.44
2026-07-30T18:17:50.466402,76.5,51.0,78.4,76.7,100.0,24.2,1624.3,7819.8,72.5,1800.4,False,177.193,156.906,5.53
2026-07-30T18:17:51.483387,74.8,49.5,50.5,99.0,100.0,24.3,1629.5,7819.8,73.0,1800.4,False,183.4,162.807,5.47
2026-07-30T18:17:52.499077,73.5,50.0,43.9,100.0,100.0,24.2,1627.9,7819.8,72.0,1800.5,False,173.23,161.141,5.42
2026-07-30T18:17:53.513138,74.3,51.5,49.5,100.0,96.1,24.2,1625.5,7819.8,71.5,1800.5,False,174.935,154.177,5.45
2026-07-30T18:17:54.529752,73.4,44.1,49.5,100.0,100.0,24.1,1621.7,7819.8,72.5,1800.5,False,164.418,144.431,5.42
2026-07-30T18:17:55.547197,74.0,52.5,58.0,85.3,100.0,24.2,1624.8,7819.8,72.5,1800.4,False,169.491,153.983,5.44
2026-07-30T18:17:56.558495,67.2,42.2,49.5,78.0,99.0,24.2,1624.8,7819.8,71.5,1800.5,False,164.351,148.69,5.19
2026-07-30T18:17:57.583215,66.5,60.6,77.0,47.1,81.2,24.2,1624.7,7819.8,74.0,1800.5,False,176.304,169.793,5.16
2026-07-30T18:17:58.591561,62.0,59.4,44.9,68.9,74.8,24.2,1625.2,7819.8,72.5,1800.4,False,169.311,155.627,4.99
2026-07-30T18:17:59.611235,66.0,65.7,52.4,90.0,56.0,24.2,1625.0,7819.8,72.0,1800.5,False,177.313,161.048,5.14
2026-07-30T18:18:00.621158,66.3,75.5,61.4,51.0,77.2,24.2,1627.5,7819.8,72.5,1800.4,False,168.142,153.818,5.15
2026-07-30T18:18:01.629733,64.4,58.0,89.0,68.6,42.0,24.1,1623.2,7819.8,72.0,1800.4,False,168.928,153.575,5.08
2026-07-30T18:18:02.640300,62.2,61.0,59.0,85.1,43.9,24.2,1625.1,7819.8,72.5,1800.4,False,178.769,174.87,5.0
2026-07-30T18:18:03.648664,64.2,80.4,44.1,46.5,86.0,24.1,1621.8,7819.8,71.5,1800.5,False,175.444,159.518,5.08
2026-07-30T18:18:04.666855,63.6,57.6,47.5,67.7,81.4,24.2,1626.3,7819.8,73.0,1800.5,False,178.714,162.988,5.05
2026-07-30T18:18:05.684291,67.3,52.4,90.1,66.7,60.0,24.2,1627.5,7819.8,73.0,1800.5,False,166.974,185.125,5.19
2026-07-30T18:18:06.693275,66.4,52.4,94.1,73.0,46.0,24.2,1630.5,7819.8,73.0,1800.4,False,167.954,237.71,5.16
2026-07-30T18:18:07.713340,67.9,79.6,52.5,52.4,87.0,24.2,1624.1,7819.8,72.5,1800.5,False,179.979,241.712,5.21
2026-07-30T18:18:08.725663,65.0,74.5,44.1,47.1,94.1,24.2,1627.6,7819.8,72.5,1800.5,False,179.668,164.101,5.1
2026-07-30T18:18:09.738622,64.6,54.5,87.9,69.0,46.9,24.2,1626.2,7819.8,73.0,1800.5,False,183.079,167.639,5.09
2026-07-30T18:18:10.759188,67.5,50.5,47.5,83.2,89.0,24.1,1623.9,7819.8,72.0,1800.5,False,168.965,163.615,5.2
2026-07-30T18:18:11.773850,64.7,87.4,47.5,78.6,45.1,24.0,1615.5,7819.8,72.5,1800.5,False,176.176,161.976,5.09
2026-07-30T18:18:12.782793,62.7,49.5,81.0,77.5,42.9,24.1,1621.1,7819.8,73.5,1800.5,False,161.276,146.799,5.02
2026-07-30T18:18:13.791693,65.2,83.2,73.5,42.4,61.8,24.2,1625.1,7819.8,73.5,1800.4,False,177.677,161.604,5.11
2026-07-30T18:18:14.813438,65.5,44.9,90.0,72.8,54.5,24.1,1622.8,7819.8,73.0,1800.4,False,181.952,164.439,5.13
2026-07-30T18:18:15.836701,66.2,77.2,72.5,69.7,45.6,24.2,1626.9,7819.8,72.0,1800.5,False,175.48,162.64,5.15
2026-07-30T18:18:16.845670,66.8,47.0,50.5,95.1,74.8,24.3,1633.9,7819.8,73.5,1800.4,False,173.336,166.215,5.17
2026-07-30T18:18:17.860540,66.7,49.5,79.6,62.4,75.2,24.3,1635.0,7819.8,73.0,1800.4,False,182.962,167.566,5.17
2026-07-30T18:18:18.881052,65.1,46.5,95.0,42.9,76.0,24.3,1632.8,7819.8,73.5,1800.5,False,181.665,164.962,5.11
2026-07-30T18:18:19.898506,65.4,62.4,49.5,67.3,82.4,24.3,1632.5,7819.8,72.0,1800.5,False,176.52,161.272,5.12
2026-07-30T18:18:20.923327,68.5,77.2,51.5,49.0,96.1,24.3,1632.1,7819.8,72.0,1800.5,False,182.895,168.399,5.23
2026-07-30T18:18:21.946460,64.8,94.1,43.4,44.4,77.5,24.3,1633.8,7819.8,72.5,1800.4,False,182.651,178.313,5.1
2026-07-30T18:18:22.955213,64.4,95.1,44.2,46.5,71.8,24.2,1628.9,7819.8,73.0,1800.4,False,171.712,156.022,5.08
2026-07-30T18:18:23.979375,63.2,95.0,44.0,72.3,41.4,24.2,1623.6,7819.8,73.0,1800.4,False,192.257,178.419,5.04
2026-07-30T18:18:24.995891,65.0,95.0,46.1,49.5,69.6,24.2,1627.5,7819.8,72.5,1800.4,False,166.693,151.58,5.11
2026-07-30T18:18:26.023930,63.6,45.5,71.6,46.1,91.1,24.3,1630.7,7819.8,73.5,1800.5,False,174.281,158.885,5.05
