# Raspberry Pi 4B data logger
# start_time,2026-07-22T02:38:55.712215
# num_cameras,1
# test_type,idle_baseline
# notes,15fps na site 3 mesta 720p
# interval_sec,1
# num_cores,4
# power_model,idle=2.7W max=6.4W (estimated, not measured)
#
timestamp,cpu_total_pct,cpu_core0_pct,cpu_core1_pct,cpu_core2_pct,cpu_core3_pct,ram_pct,ram_used_mb,ram_total_mb,cpu_temp_c,cpu_freq_mhz,throttled,net_down_mbps,net_up_mbps,power_est_w
2026-07-22T02:38:57.157558,98.0,100.0,93.9,98.0,100.0,37.9,2737.0,7819.8,75.4,1800.5,False,139.283,144.479,6.33
2026-07-22T02:38:58.195427,96.0,98.6,95.1,93.8,96.5,37.9,2730.7,7819.8,75.9,1800.5,False,80.022,84.247,6.25
2026-07-22T02:38:59.219559,72.8,78.6,80.4,66.3,66.0,37.8,2727.0,7819.8,76.4,1800.4,False,160.945,171.317,5.39
2026-07-22T02:39:00.237118,62.7,100.0,57.8,57.7,35.4,37.7,2724.2,7819.8,75.4,1800.4,False,158.672,158.837,5.02
2026-07-22T02:39:01.251091,51.4,51.5,44.6,27.3,82.2,37.7,2721.8,7819.8,74.5,1800.5,False,147.851,148.103,4.6
2026-07-22T02:39:02.260096,58.3,48.5,47.0,38.6,99.0,37.7,2720.1,7819.8,75.4,1800.5,False,162.029,160.722,4.86
2026-07-22T02:39:03.275514,51.0,40.0,37.0,27.0,100.0,37.6,2712.9,7819.8,73.5,1800.4,False,160.328,160.722,4.59
2026-07-22T02:39:04.296850,52.7,51.5,69.6,42.3,47.5,37.5,2711.4,7819.8,75.0,1800.5,False,162.219,171.92,4.65
2026-07-22T02:39:05.307792,53.2,44.1,54.8,33.3,80.6,37.4,2704.8,7819.8,75.0,1800.5,False,159.333,158.563,4.67
2026-07-22T02:39:06.316538,54.1,45.5,24.5,46.5,100.0,37.4,2704.3,7819.8,73.5,1800.4,False,151.456,149.989,4.7
2026-07-22T02:39:07.342596,63.5,56.6,56.0,41.4,100.0,37.5,2710.1,7819.8,74.0,1800.5,False,152.027,150.714,5.05
2026-07-22T02:39:08.386295,74.5,94.2,64.3,71.0,68.7,37.6,2710.0,7819.8,74.5,1800.5,False,133.525,131.978,5.46
2026-07-22T02:39:09.405606,60.9,67.6,69.2,52.4,54.4,37.5,2704.8,7819.8,74.0,1800.5,False,153.362,161.544,4.95
2026-07-22T02:39:10.431633,83.2,78.0,87.3,89.3,78.2,37.9,2729.0,7819.8,75.0,1800.4,False,126.468,131.61,5.78
2026-07-22T02:39:11.457267,57.8,47.5,45.5,75.0,63.0,37.7,2721.1,7819.8,74.5,1800.5,False,156.421,155.577,4.84
2026-07-22T02:39:12.489977,63.3,41.6,96.0,57.4,58.3,37.4,2723.7,7819.8,75.0,1800.5,False,144.67,146.77,5.04
