# Raspberry Pi 4B data logger
# start_time,2026-07-19T19:32:43.463947
# num_cameras,1
# test_type,idle_baseline
# notes,no notes
# interval_sec,1
# num_cores,4
# power_model,idle=2.7W max=6.4W (estimated, not measured)
#
timestamp,cpu_total_pct,cpu_core0_pct,cpu_core1_pct,cpu_core2_pct,cpu_core3_pct,ram_pct,ram_used_mb,ram_total_mb,cpu_temp_c,cpu_freq_mhz,throttled,net_down_mbps,net_up_mbps,power_est_w
2026-07-19T19:32:44.491832,86.5,81.6,86.7,100.0,77.6,26.3,1769.1,7819.8,70.1,1800.4,False,16.621,11.743,5.9
2026-07-19T19:32:45.513041,63.7,54.5,47.5,100.0,52.9,26.3,1770.8,7819.8,69.1,1800.5,False,17.445,7.338,5.06
2026-07-19T19:32:46.628426,84.0,67.6,69.6,100.0,99.0,26.4,1780.0,7819.8,70.6,1800.5,False,17.748,8.179,5.81
2026-07-19T19:32:47.675294,70.7,63.3,60.6,100.0,58.7,26.4,1779.9,7819.8,70.1,1800.4,False,16.09,8.566,5.31
2026-07-19T19:32:48.689120,59.1,46.2,48.0,100.0,42.2,26.3,1779.1,7819.8,69.1,1800.5,False,16.511,7.421,4.89
2026-07-19T19:32:49.705370,55.5,41.2,40.6,100.0,40.4,26.4,1778.8,7819.8,69.6,1800.5,False,17.926,7.532,4.76
2026-07-19T19:32:50.734888,52.0,36.7,33.7,100.0,37.4,26.3,1777.9,7819.8,70.6,1800.4,False,17.307,7.764,4.62
2026-07-19T19:32:51.757934,52.6,35.7,36.4,100.0,38.2,26.3,1776.4,7819.8,69.6,1800.4,False,16.897,7.648,4.65
2026-07-19T19:32:52.775385,53.1,37.6,36.9,100.0,37.9,26.3,1776.4,7819.8,69.6,1800.5,False,17.914,7.434,4.66
2026-07-19T19:32:53.794290,55.8,42.0,47.6,100.0,33.7,26.3,1776.4,7819.8,69.1,1800.5,False,17.279,11.06,4.77
2026-07-19T19:32:54.810300,57.5,42.7,49.5,100.0,37.6,26.3,1776.0,7819.8,69.1,1800.5,False,17.331,13.146,4.83
2026-07-19T19:32:55.831779,53.2,42.4,40.0,100.0,30.6,26.2,1774.1,7819.8,69.6,1800.5,False,17.223,12.022,4.67
2026-07-19T19:32:56.852476,52.8,36.5,36.1,100.0,38.6,26.2,1775.3,7819.8,68.6,1800.5,False,17.178,11.999,4.65
2026-07-19T19:32:57.870738,53.8,37.1,39.4,100.0,38.6,26.2,1774.5,7819.8,69.6,1800.5,False,18.095,12.537,4.69
2026-07-19T19:32:58.892750,54.1,42.9,41.0,100.0,32.7,26.2,1775.6,7819.8,69.1,1800.5,False,16.957,11.689,4.7
2026-07-19T19:32:59.910106,57.0,44.6,44.0,100.0,39.2,26.2,1777.2,7819.8,68.6,1800.4,False,17.588,13.407,4.81
2026-07-19T19:33:00.929517,56.6,41.7,47.1,100.0,37.6,26.2,1776.1,7819.8,68.6,1800.5,False,16.731,13.171,4.79
2026-07-19T19:33:01.950311,55.6,46.0,39.6,100.0,37.0,26.2,1776.4,7819.8,69.1,1800.5,False,17.745,12.721,4.76
2026-07-19T19:33:02.969773,52.9,35.4,42.2,100.0,34.0,26.2,1776.3,7819.8,69.6,1800.5,False,17.149,11.586,4.66
2026-07-19T19:33:03.984740,54.4,35.8,47.0,100.0,34.7,26.2,1774.3,7819.8,68.6,1800.5,False,17.051,11.668,4.71
2026-07-19T19:33:05.035208,77.1,68.9,73.5,100.0,66.0,26.2,1775.9,7819.8,69.6,1800.5,False,17.929,11.992,5.55
2026-07-19T19:33:06.066777,66.4,54.4,55.9,100.0,55.2,26.1,1768.1,7819.8,69.1,1800.5,False,15.789,11.521,5.16
2026-07-19T19:33:07.096786,54.4,42.0,37.3,100.0,38.1,26.1,1767.8,7819.8,69.6,1800.5,False,17.281,12.148,4.71
2026-07-19T19:33:08.114891,54.1,41.2,42.3,100.0,33.0,26.0,1767.8,7819.8,69.1,1800.5,False,16.998,12.409,4.7
2026-07-19T19:33:09.139508,54.0,42.9,35.6,100.0,37.6,26.0,1767.8,7819.8,69.6,1800.5,False,18.066,11.919,4.7
2026-07-19T19:33:10.162969,53.9,41.6,39.8,100.0,34.3,26.0,1768.1,7819.8,69.1,1800.5,False,17.37,11.562,4.7
2026-07-19T19:33:11.182523,55.4,40.0,43.4,100.0,38.2,26.0,1767.4,7819.8,69.1,1800.5,False,16.728,11.882,4.75
2026-07-19T19:33:12.211167,53.8,44.4,37.6,100.0,33.0,26.0,1767.5,7819.8,68.6,1800.5,False,18.055,12.233,4.69
2026-07-19T19:33:13.241333,54.7,44.1,40.6,100.0,34.0,26.0,1767.7,7819.8,69.1,1800.5,False,17.023,11.516,4.72
2026-07-19T19:33:14.267152,58.4,45.5,49.5,100.0,38.6,26.0,1767.5,7819.8,70.1,1800.5,False,17.32,12.118,4.86
2026-07-19T19:33:15.290478,55.3,36.7,45.5,100.0,39.0,26.0,1767.6,7819.8,68.6,1800.5,False,17.344,11.875,4.75
2026-07-19T19:33:16.311169,54.0,40.0,42.2,100.0,33.7,26.0,1767.2,7819.8,68.6,1800.5,False,17.249,10.97,4.7
