# Raspberry Pi 4B data logger
# start_time,2026-07-30T20:22:27.331003
# num_cameras,2
# test_type,idle_baseline
# notes,30fps na site 3 mesta 720p
# interval_sec,1
# num_cores,4
# power_model,idle=2.7W max=6.4W (estimated, not measured)
#
timestamp,cpu_total_pct,cpu_core0_pct,cpu_core1_pct,cpu_core2_pct,cpu_core3_pct,ram_pct,ram_used_mb,ram_total_mb,cpu_temp_c,cpu_freq_mhz,throttled,net_down_mbps,net_up_mbps,power_est_w
2026-07-30T20:22:28.473163,96.0,93.8,97.0,99.0,94.0,24.3,1620.4,7819.8,59.4,1800.5,False,36.654,32.801,6.25
2026-07-30T20:22:29.486235,90.2,95.6,88.5,89.4,87.3,24.3,1621.4,7819.8,60.8,1800.5,False,28.648,27.107,6.04
2026-07-30T20:22:30.494645,66.0,63.3,84.2,57.7,58.8,24.3,1621.3,7819.8,58.9,1800.5,False,34.138,25.431,5.14
2026-07-30T20:22:31.502461,21.0,26.3,15.8,22.8,19.0,24.2,1616.9,7819.8,58.9,1800.5,False,30.455,26.028,3.48
2026-07-30T20:22:32.539242,34.5,31.3,50.0,24.5,32.3,24.2,1614.5,7819.8,59.9,1800.5,False,33.824,25.701,3.98
2026-07-30T20:22:33.554136,23.3,25.7,25.5,17.1,25.0,24.3,1617.2,7819.8,59.4,1800.5,False,31.733,29.194,3.56
2026-07-30T20:22:34.563270,23.7,12.0,46.0,12.2,24.5,24.2,1614.7,7819.8,58.9,1800.5,False,34.375,24.71,3.58
2026-07-30T20:22:35.571027,20.6,19.8,26.7,24.0,11.9,24.1,1612.5,7819.8,58.4,1800.4,False,32.022,25.649,3.46
2026-07-30T20:22:36.579562,22.4,34.0,15.8,23.2,16.5,24.1,1612.5,7819.8,58.9,1800.5,False,35.015,26.751,3.53
2026-07-30T20:22:37.588099,21.0,18.8,11.8,22.4,31.0,24.1,1611.2,7819.8,57.4,1800.4,False,31.5,32.051,3.48
