# Raspberry Pi 4B data logger
# start_time,2026-08-01T00:45:38.961494
# num_cameras,2
# test_type,idle_baseline
# notes,30fps na site 3 mesta 720p
# interval_sec,1
# num_cores,4
# power_model,idle=2.7W max=6.4W (estimated, not measured)
#
timestamp,cpu_total_pct,cpu_core0_pct,cpu_core1_pct,cpu_core2_pct,cpu_core3_pct,ram_pct,ram_used_mb,ram_total_mb,cpu_temp_c,cpu_freq_mhz,throttled,net_down_mbps,net_up_mbps,power_est_w
2026-08-01T00:45:39.996957,98.0,96.0,98.0,99.0,99.0,23.7,1599.3,7819.8,66.7,1800.4,False,95.621,87.591,6.33
2026-08-01T00:45:41.032387,98.0,100.0,99.0,97.1,96.0,23.7,1599.7,7819.8,66.7,1800.5,False,101.516,87.683,6.33
2026-08-01T00:45:42.058058,95.8,96.2,94.2,95.0,98.0,23.7,1598.5,7819.8,67.6,1800.4,False,112.651,104.953,6.25
2026-08-01T00:45:43.075454,64.8,66.7,47.5,73.3,71.6,23.7,1601.4,7819.8,66.2,1800.5,False,159.04,141.885,5.1
2026-08-01T00:45:44.108142,81.6,80.6,74.0,73.7,98.0,23.7,1602.1,7819.8,67.2,1800.5,False,132.371,119.689,5.72
2026-08-01T00:45:45.144129,93.1,96.1,92.1,93.0,91.3,23.8,1600.7,7819.8,67.6,1800.5,False,120.784,113.32,6.15
2026-08-01T00:45:46.168777,81.2,96.2,81.6,74.3,72.7,23.8,1600.0,7819.8,67.6,1800.5,False,142.094,198.437,5.7
2026-08-01T00:45:47.219774,86.7,82.2,87.1,98.1,79.2,23.8,1601.5,7819.8,67.2,1800.5,False,142.397,188.559,5.91
2026-08-01T00:45:48.243359,79.5,78.6,73.3,89.6,76.7,23.7,1600.5,7819.8,67.6,1800.5,False,126.427,150.363,5.64
2026-08-01T00:45:49.271915,79.6,87.8,75.0,69.3,86.4,23.6,1590.2,7819.8,67.2,1800.5,False,138.797,137.031,5.65
2026-08-01T00:45:50.330117,84.5,88.2,90.2,80.4,79.2,23.6,1594.5,7819.8,66.7,1800.4,False,141.997,155.344,5.83
2026-08-01T00:45:51.377027,81.2,73.8,78.4,78.5,94.3,23.7,1594.0,7819.8,68.1,1800.5,False,134.501,150.704,5.71
2026-08-01T00:45:52.415093,80.0,90.5,71.8,76.0,81.7,23.7,1597.0,7819.8,66.7,1800.5,False,143.846,151.65,5.66
2026-08-01T00:45:53.433981,81.0,79.2,75.2,91.3,78.2,23.7,1597.0,7819.8,67.6,1800.4,False,136.807,169.595,5.7
2026-08-01T00:45:54.478881,81.5,91.0,77.2,72.7,85.0,23.7,1596.2,7819.8,68.6,1800.5,False,146.72,182.631,5.71
2026-08-01T00:45:55.519578,82.4,94.2,77.9,78.8,78.8,23.7,1600.6,7819.8,68.1,1800.4,False,138.988,181.134,5.75
2026-08-01T00:45:56.550848,82.3,74.8,74.8,86.4,93.3,23.7,1599.6,7819.8,68.1,1800.4,False,140.063,186.151,5.75
2026-08-01T00:45:57.580810,80.6,75.8,78.0,86.3,82.2,23.7,1595.9,7819.8,67.6,1800.5,False,133.914,178.222,5.68
2026-08-01T00:45:58.635500,79.1,74.8,70.3,81.2,90.2,23.7,1594.8,7819.8,68.1,1800.5,False,138.373,188.694,5.63
2026-08-01T00:45:59.670786,77.2,77.1,80.8,76.7,74.3,23.7,1595.1,7819.8,67.6,1800.5,False,141.845,178.87,5.56
2026-08-01T00:46:00.698990,80.9,85.6,69.3,79.4,89.3,23.7,1595.6,7819.8,68.1,1800.5,False,123.341,158.809,5.69
2026-08-01T00:46:01.743539,84.3,85.3,77.7,96.1,78.0,23.7,1594.4,7819.8,68.1,1800.5,False,130.648,171.759,5.82
